customer_id,order_date,previous_order_date,days_gap,average_gap,customer_status
C00106,2025-11-19,2025-11-05,14.0,23.15,Active
C00106,2025-11-25,2025-11-19,6.0,23.15,Active
C00106,2025-11-27,2025-11-25,2.0,23.15,Active
C00106,2025-12-02,2025-11-27,5.0,23.15,Active
C00106,2025-12-05,2025-12-02,3.0,23.15,Active
C00106,2025-12-15,2025-12-05,10.0,23.15,Active
C00106,2026-01-06,2025-12-15,22.0,23.15,Active
C00106,2026-04-01,2026-01-06,85.0,23.15,Active
C00106,2026-04-11,2026-04-01,10.0,23.15,Active
C00106,2026-05-27,2026-04-11,46.0,23.15,Active
C00106,2026-06-03,2026-05-27,7.0,23.15,Active
C00106,2026-06-15,2026-06-03,12.0,23.15,Active
C00106,2026-06-18,2026-06-15,3.0,23.15,Active
C00106,2026-06-27,2026-06-18,9.0,23.15,Active
C00107,2024-12-24,,,461.0,At Risk
C00107,2026-03-30,2024-12-24,461.0,461.0,At Risk
C00108,2024-05-22,,,67.27,At Risk
C00108,2024-08-18,2024-05-22,88.0,67.27,At Risk
C00108,2024-08-24,2024-08-18,6.0,67.27,At Risk
C00108,2024-11-03,2024-08-24,71.0,67.27,At Risk
C00108,2025-03-06,2024-11-03,123.0,67.27,At Risk
C00108,2025-08-08,2025-03-06,155.0,67.27,At Risk
C00108,2025-10-02,2025-08-08,55.0,67.27,At Risk
C00108,2025-11-14,2025-10-02,43.0,67.27,At Risk
C00108,2025-12-01,2025-11-14,17.0,67.27,At Risk
C00108,2025-12-15,2025-12-01,14.0,67.27,At Risk
C00108,2026-04-30,2025-12-15,136.0,67.27,At Risk
C00108,2026-06-01,2026-04-30,32.0,67.27,At Risk
C00109,2024-08-04,,,77.83,At Risk
C00109,2024-09-05,2024-08-04,32.0,77.83,At Risk
C00109,2024-12-24,2024-09-05,110.0,77.83,At Risk
C00109,2025-04-19,2024-12-24,116.0,77.83,At Risk
C00109,2025-05-20,2025-04-19,31.0,77.83,At Risk
C00109,2025-06-21,2025-05-20,32.0,77.83,At Risk
C00109,2025-11-14,2025-06-21,146.0,77.83,At Risk
C00110,2024-01-07,,,49.48,At Risk
C00110,2024-01-15,2024-01-07,8.0,49.48,At Risk
C00110,2024-01-23,2024-01-15,8.0,49.48,At Risk
C00110,2024-03-20,2024-01-23,57.0,49.48,At Risk
C00110,2024-05-07,2024-03-20,48.0,49.48,At Risk
C00110,2024-08-19,2024-05-07,104.0,49.48,At Risk
C00110,2024-09-15,2024-08-19,27.0,49.48,At Risk
C00110,2024-10-08,2024-09-15,23.0,49.48,At Risk
C00110,2024-10-23,2024-10-08,15.0,49.48,At Risk
C00110,2024-11-04,2024-10-23,12.0,49.48,At Risk
C00110,2024-11-18,2024-11-04,14.0,49.48,At Risk
C00110,2024-11-19,2024-11-18,1.0,49.48,At Risk
C00110,2024-11-22,2024-11-19,3.0,49.48,At Risk
C00110,2024-11-26,2024-11-22,4.0,49.48,At Risk
C00110,2024-12-22,2024-11-26,26.0,49.48,At Risk
C00110,2025-03-05,2024-12-22,73.0,49.48,At Risk
C00110,2025-09-13,2025-03-05,192.0,49.48,At Risk
C00110,2026-02-16,2025-09-13,156.0,49.48,At Risk
C00110,2026-04-27,2026-02-16,70.0,49.48,At Risk
C00110,2026-05-11,2026-04-27,14.0,49.48,At Risk
C00110,2026-07-02,2026-05-11,52.0,49.48,At Risk
C00110,2026-11-11,2026-07-02,132.0,49.48,At Risk
C00111,2024-02-16,,,35.96,At Risk
C00111,2024-03-30,2024-02-16,43.0,35.96,At Risk
C00111,2024-06-23,2024-03-30,85.0,35.96,At Risk
C00111,2024-07-06,2024-06-23,13.0,35.96,At Risk
C00111,2024-07-09,2024-07-06,3.0,35.96,At Risk
C00111,2024-07-31,2024-07-09,22.0,35.96,At Risk
C00111,2024-08-17,2024-07-31,17.0,35.96,At Risk
C00111,2024-09-06,2024-08-17,20.0,35.96,At Risk
C00111,2024-09-29,2024-09-06,23.0,35.96,At Risk
C00111,2024-10-16,2024-09-29,17.0,35.96,At Risk
C00111,2024-10-19,2024-10-16,3.0,35.96,At Risk
C00111,2024-10-27,2024-10-19,8.0,35.96,At Risk
C00111,2024-12-02,2024-10-27,36.0,35.96,At Risk
C00111,2024-12-14,2024-12-02,12.0,35.96,At Risk
C00111,2024-12-14,2024-12-14,0.0,35.96,At Risk
C00111,2025-05-23,2024-12-14,160.0,35.96,At Risk
C00111,2025-07-10,2025-05-23,48.0,35.96,At Risk
C00111,2025-10-09,2025-07-10,91.0,35.96,At Risk
C00111,2025-12-03,2025-10-09,55.0,35.96,At Risk
C00111,2025-12-07,2025-12-03,4.0,35.96,At Risk
C00111,2025-12-18,2025-12-07,11.0,35.96,At Risk
C00111,2025-12-28,2025-12-18,10.0,35.96,At Risk
C00111,2026-02-12,2025-12-28,46.0,35.96,At Risk
C00111,2026-05-04,2026-02-12,81.0,35.96,At Risk
C00111,2026-06-28,2026-05-04,55.0,35.96,At Risk
C00112,2024-03-02,,,271.0,At Risk
C00112,2024-04-20,2024-03-02,49.0,271.0,At Risk
C00112,2025-11-19,2024-04-20,578.0,271.0,At Risk
C00112,2026-05-24,2025-11-19,186.0,271.0,At Risk
C00113,2024-02-21,,,69.86,At Risk
C00113,2024-10-06,2024-02-21,228.0,69.86,At Risk
C00113,2024-10-06,2024-10-06,0.0,69.86,At Risk
C00113,2024-10-06,2024-10-06,0.0,69.86,At Risk
C00113,2024-12-20,2024-10-06,75.0,69.86,At Risk
C00113,2025-05-29,2024-12-20,160.0,69.86,At Risk
C00113,2025-06-18,2025-05-29,20.0,69.86,At Risk
C00113,2025-06-24,2025-06-18,6.0,69.86,At Risk
C00114,2024-01-12,,,30.6,At Risk
C00114,2024-04-28,2024-01-12,107.0,30.6,At Risk
C00114,2024-08-22,2024-04-28,116.0,30.6,At Risk
C00114,2024-09-23,2024-08-22,32.0,30.6,At Risk
C00114,2024-10-19,2024-09-23,26.0,30.6,At Risk
C00114,2024-10-28,2024-10-19,9.0,30.6,At Risk
C00114,2024-11-03,2024-10-28,6.0,30.6,At Risk
C00114,2024-11-10,2024-11-03,7.0,30.6,At Risk
C00114,2024-11-27,2024-11-10,17.0,30.6,At Risk
C00114,2024-11-28,2024-11-27,1.0,30.6,At Risk
C00114,2024-12-24,2024-11-28,26.0,30.6,At Risk
C00114,2025-01-02,2024-12-24,9.0,30.6,At Risk
C00114,2025-02-18,2025-01-02,47.0,30.6,At Risk
C00114,2025-02-20,2025-02-18,2.0,30.6,At Risk
C00114,2025-03-03,2025-02-20,11.0,30.6,At Risk
C00114,2025-05-04,2025-03-03,62.0,30.6,At Risk
C00114,2025-05-08,2025-05-04,4.0,30.6,At Risk
C00114,2025-08-10,2025-05-08,94.0,30.6,At Risk
C00114,2025-08-26,2025-08-10,16.0,30.6,At Risk
C00114,2025-08-26,2025-08-26,0.0,30.6,At Risk
C00114,2025-09-22,2025-08-26,27.0,30.6,At Risk
C00114,2025-10-16,2025-09-22,24.0,30.6,At Risk
C00114,2025-10-20,2025-10-16,4.0,30.6,At Risk
C00114,2025-10-22,2025-10-20,2.0,30.6,At Risk
C00114,2025-10-23,2025-10-22,1.0,30.6,At Risk
C00114,2025-10-30,2025-10-23,7.0,30.6,At Risk
C00114,2025-11-19,2025-10-30,20.0,30.6,At Risk
C00114,2026-02-07,2025-11-19,80.0,30.6,At Risk
C00114,2026-05-12,2026-02-07,94.0,30.6,At Risk
C00114,2026-06-12,2026-05-12,31.0,30.6,At Risk
C00114,2026-07-18,2026-06-12,36.0,30.6,At Risk
C00115,2024-02-01,,,117.14,At Risk
C00115,2024-09-16,2024-02-01,228.0,117.14,At Risk
C00115,2024-10-20,2024-09-16,34.0,117.14,At Risk
C00115,2025-04-06,2024-10-20,168.0,117.14,At Risk
C00115,2025-11-07,2025-04-06,215.0,117.14,At Risk
C00115,2025-11-19,2025-11-07,12.0,117.14,At Risk
C00115,2025-12-27,2025-11-19,38.0,117.14,At Risk
C00115,2026-05-01,2025-12-27,125.0,117.14,At Risk
C00116,2026-03-06,,,,Active
C00117,2024-01-18,,,23.44,Active
C00117,2024-01-27,2024-01-18,9.0,23.44,Active
C00117,2024-02-22,2024-01-27,26.0,23.44,Active
C00117,2024-04-14,2024-02-22,52.0,23.44,Active
C00117,2024-04-27,2024-04-14,13.0,23.44,Active
C00117,2024-08-03,2024-04-27,98.0,23.44,Active
C00117,2024-09-27,2024-08-03,55.0,23.44,Active
C00117,2024-09-27,2024-09-27,0.0,23.44,Active
C00117,2024-10-17,2024-09-27,20.0,23.44,Active
C00117,2024-11-01,2024-10-17,15.0,23.44,Active
C00117,2024-11-07,2024-11-01,6.0,23.44,Active
C00117,2024-11-14,2024-11-07,7.0,23.44,Active
C00117,2024-11-23,2024-11-14,9.0,23.44,Active
C00117,2024-12-10,2024-11-23,17.0,23.44,Active
C00117,2024-12-17,2024-12-10,7.0,23.44,Active
C00117,2024-12-24,2024-12-17,7.0,23.44,Active
C00117,2024-12-25,2024-12-24,1.0,23.44,Active
C00117,2025-01-11,2024-12-25,17.0,23.44,Active
C00117,2025-01-25,2025-01-11,14.0,23.44,Active
C00117,2025-01-27,2025-01-25,2.0,23.44,Active
C00117,2025-02-11,2025-01-27,15.0,23.44,Active
C00117,2025-02-14,2025-02-11,3.0,23.44,Active
C00117,2025-02-25,2025-02-14,11.0,23.44,Active
C00117,2025-02-26,2025-02-25,1.0,23.44,Active
C00117,2025-05-23,2025-02-26,86.0,23.44,Active
C00117,2025-08-13,2025-05-23,82.0,23.44,Active
C00117,2025-09-13,2025-08-13,31.0,23.44,Active
C00117,2025-09-15,2025-09-13,2.0,23.44,Active
C00117,2025-09-21,2025-09-15,6.0,23.44,Active
C00117,2025-09-25,2025-09-21,4.0,23.44,Active
C00117,2025-10-01,2025-09-25,6.0,23.44,Active
C00117,2025-10-04,2025-10-01,3.0,23.44,Active
C00117,2025-10-14,2025-10-04,10.0,23.44,Active
C00117,2025-11-23,2025-10-14,40.0,23.44,Active
C00117,2025-11-27,2025-11-23,4.0,23.44,Active
C00117,2025-12-01,2025-11-27,4.0,23.44,Active
C00117,2026-02-17,2025-12-01,78.0,23.44,Active
C00117,2026-03-15,2026-02-17,26.0,23.44,Active
C00117,2026-05-17,2026-03-15,63.0,23.44,Active
C00117,2026-07-20,2026-05-17,64.0,23.44,Active
C00118,2024-01-11,,,92.38,At Risk
C00118,2024-04-20,2024-01-11,100.0,92.38,At Risk
C00118,2024-04-28,2024-04-20,8.0,92.38,At Risk
C00118,2024-05-19,2024-04-28,21.0,92.38,At Risk
C00118,2025-04-27,2024-05-19,343.0,92.38,At Risk
C00118,2025-10-08,2025-04-27,164.0,92.38,At Risk
C00118,2025-10-08,2025-10-08,0.0,92.38,At Risk
C00118,2025-10-20,2025-10-08,12.0,92.38,At Risk
C00118,2026-01-19,2025-10-20,91.0,92.38,At Risk
C00119,2024-01-20,,,75.36,At Risk
C00119,2024-03-02,2024-01-20,42.0,75.36,At Risk
C00119,2024-08-13,2024-03-02,164.0,75.36,At Risk
C00119,2024-08-15,2024-08-13,2.0,75.36,At Risk
C00119,2024-12-17,2024-08-15,124.0,75.36,At Risk
C00119,2024-12-23,2024-12-17,6.0,75.36,At Risk
C00119,2025-01-09,2024-12-23,17.0,75.36,At Risk
C00119,2025-11-21,2025-01-09,316.0,75.36,At Risk
C00119,2025-12-12,2025-11-21,21.0,75.36,At Risk
C00119,2025-12-20,2025-12-12,8.0,75.36,At Risk
C00119,2025-12-23,2025-12-20,3.0,75.36,At Risk
C00119,2026-04-28,2025-12-23,126.0,75.36,At Risk
C00120,2024-10-06,,,203.33,At Risk
C00120,2025-05-28,2024-10-06,234.0,203.33,At Risk
C00120,2026-04-10,2025-05-28,317.0,203.33,At Risk
C00120,2026-06-08,2026-04-10,59.0,203.33,At Risk
C00121,2024-01-25,,,56.13,At Risk
C00121,2024-04-15,2024-01-25,81.0,56.13,At Risk
C00121,2024-05-16,2024-04-15,31.0,56.13,At Risk
C00121,2024-09-17,2024-05-16,124.0,56.13,At Risk
C00121,2024-12-12,2024-09-17,86.0,56.13,At Risk
C00121,2025-07-21,2024-12-12,221.0,56.13,At Risk
C00121,2025-08-27,2025-07-21,37.0,56.13,At Risk
C00121,2025-09-20,2025-08-27,24.0,56.13,At Risk
C00121,2025-10-05,2025-09-20,15.0,56.13,At Risk
C00121,2025-10-26,2025-10-05,21.0,56.13,At Risk
C00121,2025-11-09,2025-10-26,14.0,56.13,At Risk
C00121,2025-11-24,2025-11-09,15.0,56.13,At Risk
C00121,2025-12-02,2025-11-24,8.0,56.13,At Risk
C00121,2026-01-12,2025-12-02,41.0,56.13,At Risk
C00121,2026-06-02,2026-01-12,141.0,56.13,At Risk
C00121,2026-06-08,2026-06-02,6.0,56.13,At Risk
C00121,2026-07-11,2026-06-08,33.0,56.13,At Risk
C00122,2024-02-22,,,127.5,At Risk
C00122,2024-08-21,2024-02-22,181.0,127.5,At Risk
C00122,2024-12-09,2024-08-21,110.0,127.5,At Risk
C00122,2024-12-16,2024-12-09,7.0,127.5,At Risk
C00122,2025-01-04,2024-12-16,19.0,127.5,At Risk
C00122,2025-05-13,2025-01-04,129.0,127.5,At Risk
C00122,2025-10-26,2025-05-13,166.0,127.5,At Risk
C00122,2025-10-26,2025-10-26,0.0,127.5,At Risk
C00122,2026-12-08,2025-10-26,408.0,127.5,At Risk
C00123,2024-12-03,,,61.5,At Risk
C00123,2025-02-19,2024-12-03,78.0,61.5,At Risk
C00123,2025-04-17,2025-02-19,57.0,61.5,At Risk
C00123,2025-10-25,2025-04-17,191.0,61.5,At Risk
C00123,2025-11-10,2025-10-25,16.0,61.5,At Risk
C00123,2026-01-20,2025-11-10,71.0,61.5,At Risk
C00123,2026-01-22,2026-01-20,2.0,61.5,At Risk
C00123,2026-02-02,2026-01-22,11.0,61.5,At Risk
C00123,2026-04-09,2026-02-02,66.0,61.5,At Risk
C00124,2024-12-11,,,104.86,At Risk
C00124,2025-01-31,2024-12-11,51.0,104.86,At Risk
C00124,2025-10-06,2025-01-31,248.0,104.86,At Risk
C00124,2025-11-01,2025-10-06,26.0,104.86,At Risk
C00124,2025-11-21,2025-11-01,20.0,104.86,At Risk
C00124,2026-01-03,2025-11-21,43.0,104.86,At Risk
C00124,2026-03-23,2026-01-03,79.0,104.86,At Risk
C00124,2026-12-15,2026-03-23,267.0,104.86,At Risk
C00125,2024-11-27,,,140.67,At Risk
C00125,2024-12-21,2024-11-27,24.0,140.67,At Risk
C00125,2025-03-07,2024-12-21,76.0,140.67,At Risk
C00125,2026-01-23,2025-03-07,322.0,140.67,At Risk
C00126,2024-01-22,,,415.5,At Risk
C00126,2025-11-20,2024-01-22,668.0,415.5,At Risk
C00126,2026-05-02,2025-11-20,163.0,415.5,At Risk
C00127,2024-05-19,,,164.75,At Risk
C00127,2024-09-03,2024-05-19,107.0,164.75,At Risk
C00127,2025-04-29,2024-09-03,238.0,164.75,At Risk
C00127,2025-07-21,2025-04-29,83.0,164.75,At Risk
C00127,2026-03-09,2025-07-21,231.0,164.75,At Risk
C00128,2024-01-04,,,84.3,At Risk
C00128,2024-06-17,2024-01-04,165.0,84.3,At Risk
C00128,2024-08-12,2024-06-17,56.0,84.3,At Risk
C00128,2024-10-23,2024-08-12,72.0,84.3,At Risk
C00128,2024-12-19,2024-10-23,57.0,84.3,At Risk
C00128,2025-06-11,2024-12-19,174.0,84.3,At Risk
C00128,2025-09-30,2025-06-11,111.0,84.3,At Risk
C00128,2025-11-24,2025-09-30,55.0,84.3,At Risk
C00128,2025-12-18,2025-11-24,24.0,84.3,At Risk
C00128,2026-04-02,2025-12-18,105.0,84.3,At Risk
C00128,2026-04-26,2026-04-02,24.0,84.3,At Risk
C00129,2025-12-26,,,,Active
C00130,2024-03-14,,,163.0,At Risk
C00130,2024-05-25,2024-03-14,72.0,163.0,At Risk
C00130,2024-12-04,2024-05-25,193.0,163.0,At Risk
C00130,2025-12-17,2024-12-04,378.0,163.0,At Risk
C00130,2025-12-26,2025-12-17,9.0,163.0,At Risk
C00131,2024-02-07,,,54.67,At Risk
C00131,2024-02-28,2024-02-07,21.0,54.67,At Risk
C00131,2024-03-17,2024-02-28,18.0,54.67,At Risk
C00131,2024-06-27,2024-03-17,102.0,54.67,At Risk
C00131,2024-10-03,2024-06-27,98.0,54.67,At Risk
C00131,2024-10-06,2024-10-03,3.0,54.67,At Risk
C00131,2024-11-19,2024-10-06,44.0,54.67,At Risk
C00131,2024-11-19,2024-11-19,0.0,54.67,At Risk
C00131,2024-11-24,2024-11-19,5.0,54.67,At Risk
C00131,2024-12-26,2024-11-24,32.0,54.67,At Risk
C00131,2025-04-14,2024-12-26,109.0,54.67,At Risk
C00131,2025-06-20,2025-04-14,67.0,54.67,At Risk
C00131,2025-06-24,2025-06-20,4.0,54.67,At Risk
C00131,2025-08-23,2025-06-24,60.0,54.67,At Risk
C00131,2025-10-07,2025-08-23,45.0,54.67,At Risk
C00131,2026-05-07,2025-10-07,212.0,54.67,At Risk
C00132,2025-09-04,,,,Active
C00133,2025-10-09,,,111.0,At Risk
C00133,2026-01-28,2025-10-09,111.0,111.0,At Risk
C00134,2024-01-04,,,39.26,At Risk
C00134,2024-04-02,2024-01-04,89.0,39.26,At Risk
C00134,2024-06-09,2024-04-02,68.0,39.26,At Risk
C00134,2024-09-02,2024-06-09,85.0,39.26,At Risk
C00134,2024-10-07,2024-09-02,35.0,39.26,At Risk
C00134,2024-10-09,2024-10-07,2.0,39.26,At Risk
C00134,2024-10-12,2024-10-09,3.0,39.26,At Risk
C00134,2024-10-13,2024-10-12,1.0,39.26,At Risk
C00134,2024-11-20,2024-10-13,38.0,39.26,At Risk
C00134,2025-01-23,2024-11-20,64.0,39.26,At Risk
C00134,2025-03-19,2025-01-23,55.0,39.26,At Risk
C00134,2025-03-24,2025-03-19,5.0,39.26,At Risk
C00134,2025-03-24,2025-03-24,0.0,39.26,At Risk
C00134,2025-05-22,2025-03-24,59.0,39.26,At Risk
C00134,2025-06-04,2025-05-22,13.0,39.26,At Risk
C00134,2025-10-02,2025-06-04,120.0,39.26,At Risk
C00134,2025-10-04,2025-10-02,2.0,39.26,At Risk
C00134,2025-10-08,2025-10-04,4.0,39.26,At Risk
C00134,2025-10-09,2025-10-08,1.0,39.26,At Risk
C00134,2025-10-20,2025-10-09,11.0,39.26,At Risk
C00134,2025-11-25,2025-10-20,36.0,39.26,At Risk
C00134,2026-03-17,2025-11-25,112.0,39.26,At Risk
C00134,2026-05-24,2026-03-17,68.0,39.26,At Risk
C00134,2026-06-25,2026-05-24,32.0,39.26,At Risk
C00135,2025-10-25,,,128.5,At Risk
C00135,2026-04-29,2025-10-25,186.0,128.5,At Risk
C00135,2026-07-09,2026-04-29,71.0,128.5,At Risk
C00136,2024-02-10,,,115.43,At Risk
C00136,2024-07-02,2024-02-10,143.0,115.43,At Risk
C00136,2024-10-04,2024-07-02,94.0,115.43,At Risk
C00136,2025-02-11,2024-10-04,130.0,115.43,At Risk
C00136,2025-05-17,2025-02-11,95.0,115.43,At Risk
C00136,2025-10-27,2025-05-17,163.0,115.43,At Risk
C00136,2026-03-11,2025-10-27,135.0,115.43,At Risk
C00136,2026-04-28,2026-03-11,48.0,115.43,At Risk
C00137,2024-02-21,,,333.5,At Risk
C00137,2024-05-17,2024-02-21,86.0,333.5,At Risk
C00137,2025-12-19,2024-05-17,581.0,333.5,At Risk
C00138,2024-07-29,,,92.8,At Risk
C00138,2024-11-02,2024-07-29,96.0,92.8,At Risk
C00138,2024-11-07,2024-11-02,5.0,92.8,At Risk
C00138,2025-10-28,2024-11-07,355.0,92.8,At Risk
C00138,2025-11-04,2025-10-28,7.0,92.8,At Risk
C00138,2025-11-05,2025-11-04,1.0,92.8,At Risk
C00139,2024-12-15,,,206.5,At Risk
C00139,2025-04-13,2024-12-15,119.0,206.5,At Risk
C00139,2026-02-01,2025-04-13,294.0,206.5,At Risk
C00140,2025-01-28,,,248.0,At Risk
C00140,2025-10-03,2025-01-28,248.0,248.0,At Risk
C00141,2025-11-16,,,,Active
C00142,2024-03-07,,,62.1,At Risk
C00142,2024-11-03,2024-03-07,241.0,62.1,At Risk
C00142,2024-11-07,2024-11-03,4.0,62.1,At Risk
C00142,2024-11-21,2024-11-07,14.0,62.1,At Risk
C00142,2025-03-14,2024-11-21,113.0,62.1,At Risk
C00142,2025-03-17,2025-03-14,3.0,62.1,At Risk
C00142,2025-06-13,2025-03-17,88.0,62.1,At Risk
C00142,2025-10-01,2025-06-13,110.0,62.1,At Risk
C00142,2025-10-15,2025-10-01,14.0,62.1,At Risk
C00142,2025-11-06,2025-10-15,22.0,62.1,At Risk
C00142,2025-11-18,2025-11-06,12.0,62.1,At Risk
C00143,2024-08-14,,,81.63,At Risk
C00143,2024-10-13,2024-08-14,60.0,81.63,At Risk
C00143,2025-02-11,2024-10-13,121.0,81.63,At Risk
C00143,2025-04-20,2025-02-11,68.0,81.63,At Risk
C00143,2025-05-26,2025-04-20,36.0,81.63,At Risk
C00143,2025-08-26,2025-05-26,92.0,81.63,At Risk
C00143,2025-09-17,2025-08-26,22.0,81.63,At Risk
C00143,2025-11-03,2025-09-17,47.0,81.63,At Risk
C00143,2026-05-29,2025-11-03,207.0,81.63,At Risk
C00144,2025-09-10,,,,Active
C00145,2024-10-09,,,130.0,At Risk
C00145,2024-10-22,2024-10-09,13.0,130.0,At Risk
C00145,2024-10-27,2024-10-22,5.0,130.0,At Risk
C00145,2025-11-28,2024-10-27,397.0,130.0,At Risk
C00145,2025-12-25,2025-11-28,27.0,130.0,At Risk
C00145,2026-07-21,2025-12-25,208.0,130.0,At Risk
C00146,2024-01-04,,,356.0,At Risk
C00146,2024-10-14,2024-01-04,284.0,356.0,At Risk
C00146,2025-12-16,2024-10-14,428.0,356.0,At Risk
C00147,2025-11-24,,,32.0,At Risk
C00147,2025-12-26,2025-11-24,32.0,32.0,At Risk
C00148,2024-12-10,,,71.4,At Risk
C00148,2024-12-20,2024-12-10,10.0,71.4,At Risk
C00148,2025-08-11,2024-12-20,234.0,71.4,At Risk
C00148,2025-10-11,2025-08-11,61.0,71.4,At Risk
C00148,2025-10-26,2025-10-11,15.0,71.4,At Risk
C00148,2025-12-02,2025-10-26,37.0,71.4,At Risk
C00149,2024-04-23,,,101.5,At Risk
C00149,2024-10-04,2024-04-23,164.0,101.5,At Risk
C00149,2024-11-19,2024-10-04,46.0,101.5,At Risk
C00149,2024-12-08,2024-11-19,19.0,101.5,At Risk
C00149,2025-01-21,2024-12-08,44.0,101.5,At Risk
C00149,2025-12-10,2025-01-21,323.0,101.5,At Risk
C00149,2025-12-23,2025-12-10,13.0,101.5,At Risk
C00150,2025-10-03,,,8.0,Active
C00150,2025-10-11,2025-10-03,8.0,8.0,Active
C00151,2024-01-10,,,69.9,At Risk
C00151,2024-02-05,2024-01-10,26.0,69.9,At Risk
C00151,2024-03-21,2024-02-05,45.0,69.9,At Risk
C00151,2024-08-11,2024-03-21,143.0,69.9,At Risk
C00151,2024-11-01,2024-08-11,82.0,69.9,At Risk
C00151,2024-11-30,2024-11-01,29.0,69.9,At Risk
C00151,2024-12-13,2024-11-30,13.0,69.9,At Risk
C00151,2025-03-10,2024-12-13,87.0,69.9,At Risk
C00151,2025-03-20,2025-03-10,10.0,69.9,At Risk
C00151,2025-10-24,2025-03-20,218.0,69.9,At Risk
C00151,2025-12-09,2025-10-24,46.0,69.9,At Risk
C00152,2024-01-19,,,293.0,At Risk
C00152,2024-11-07,2024-01-19,293.0,293.0,At Risk
C00153,2024-04-05,,,84.14,At Risk
C00153,2024-06-08,2024-04-05,64.0,84.14,At Risk
C00153,2024-10-22,2024-06-08,136.0,84.14,At Risk
C00153,2024-10-22,2024-10-22,0.0,84.14,At Risk
C00153,2024-11-07,2024-10-22,16.0,84.14,At Risk
C00153,2024-12-21,2024-11-07,44.0,84.14,At Risk
C00153,2025-10-06,2024-12-21,289.0,84.14,At Risk
C00153,2025-11-15,2025-10-06,40.0,84.14,At Risk
C00154,2024-08-05,,,42.0,At Risk
C00154,2024-09-16,2024-08-05,42.0,42.0,At Risk
C00155,2024-05-08,,,144.75,At Risk
C00155,2024-07-05,2024-05-08,58.0,144.75,At Risk
C00155,2024-11-24,2024-07-05,142.0,144.75,At Risk
C00155,2024-12-23,2024-11-24,29.0,144.75,At Risk
C00155,2025-12-08,2024-12-23,350.0,144.75,At Risk
C00156,2024-01-20,,,96.1,At Risk
C00156,2024-10-10,2024-01-20,264.0,96.1,At Risk
C00156,2024-11-03,2024-10-10,24.0,96.1,At Risk
C00156,2024-11-16,2024-11-03,13.0,96.1,At Risk
C00156,2025-03-17,2024-11-16,121.0,96.1,At Risk
C00156,2025-10-03,2025-03-17,200.0,96.1,At Risk
C00156,2025-10-11,2025-10-03,8.0,96.1,At Risk
C00156,2025-11-18,2025-10-11,38.0,96.1,At Risk
C00156,2026-02-07,2025-11-18,81.0,96.1,At Risk
C00156,2026-03-20,2026-02-07,41.0,96.1,At Risk
C00156,2026-09-07,2026-03-20,171.0,96.1,At Risk
C00157,2024-01-06,,,46.4,At Risk
C00157,2024-03-18,2024-01-06,72.0,46.4,At Risk
C00157,2024-04-09,2024-03-18,22.0,46.4,At Risk
C00157,2024-08-04,2024-04-09,117.0,46.4,At Risk
C00157,2024-10-12,2024-08-04,69.0,46.4,At Risk
C00157,2024-12-21,2024-10-12,70.0,46.4,At Risk
C00157,2024-12-28,2024-12-21,7.0,46.4,At Risk
C00157,2025-01-10,2024-12-28,13.0,46.4,At Risk
C00157,2025-03-23,2025-01-10,72.0,46.4,At Risk
C00157,2025-03-27,2025-03-23,4.0,46.4,At Risk
C00157,2025-05-19,2025-03-27,53.0,46.4,At Risk
C00157,2025-07-06,2025-05-19,48.0,46.4,At Risk
C00157,2025-07-09,2025-07-06,3.0,46.4,At Risk
C00157,2025-08-20,2025-07-09,42.0,46.4,At Risk
C00157,2025-08-20,2025-08-20,0.0,46.4,At Risk
C00157,2025-09-10,2025-08-20,21.0,46.4,At Risk
C00157,2025-10-01,2025-09-10,21.0,46.4,At Risk
C00157,2025-10-11,2025-10-01,10.0,46.4,At Risk
C00157,2025-10-21,2025-10-11,10.0,46.4,At Risk
C00157,2025-11-10,2025-10-21,20.0,46.4,At Risk
C00157,2026-07-22,2025-11-10,254.0,46.4,At Risk
C00158,2024-01-13,,,114.5,At Risk
C00158,2024-11-01,2024-01-13,293.0,114.5,At Risk
C00158,2025-07-16,2024-11-01,257.0,114.5,At Risk
C00158,2025-07-20,2025-07-16,4.0,114.5,At Risk
C00158,2026-02-07,2025-07-20,202.0,114.5,At Risk
C00158,2026-04-13,2026-02-07,65.0,114.5,At Risk
C00158,2026-05-21,2026-04-13,38.0,114.5,At Risk
C00158,2026-05-22,2026-05-21,1.0,114.5,At Risk
C00158,2026-07-17,2026-05-22,56.0,114.5,At Risk
C00159,2024-03-04,,,71.0,At Risk
C00159,2024-06-22,2024-03-04,110.0,71.0,At Risk
C00159,2024-11-11,2024-06-22,142.0,71.0,At Risk
C00159,2024-12-26,2024-11-11,45.0,71.0,At Risk
C00159,2024-12-27,2024-12-26,1.0,71.0,At Risk
C00159,2025-01-10,2024-12-27,14.0,71.0,At Risk
C00159,2025-02-14,2025-01-10,35.0,71.0,At Risk
C00159,2025-06-18,2025-02-14,124.0,71.0,At Risk
C00159,2025-11-12,2025-06-18,147.0,71.0,At Risk
C00159,2026-01-31,2025-11-12,80.0,71.0,At Risk
C00159,2026-02-09,2026-01-31,9.0,71.0,At Risk
C00159,2026-04-24,2026-02-09,74.0,71.0,At Risk
C00160,2024-03-29,,,75.27,At Risk
C00160,2024-10-09,2024-03-29,194.0,75.27,At Risk
